61.5531||1||0||9||90||1||
66.2189||1||0||9||90||0||
68.4059||1||0||9||90||1||
94.7254||1||0||9||80||0||
98.8196||1||0||9||80||1||
107.437||1||0||9||80||0||
118.589||1||0||9||80||0||
128.104||1||0||9||80||0||
137.63||1||0||9||70||0||
147.519||1||0||9||70||0||
155.73||1||0||9||70||0||
173.059||1||0||9||70||0||
181.966||1||0||9||60||0||
190.075||1||0||9||60||1||
190.799||1||0||9||60||0||
195.454||1||0||9||60||1||
200.347||1||0||9||60||0||
211.142||1||0||9||60||0||
220.869||1||0||9||60||0||
230.467||1||0||9||50||0||
240.096||1||0||9||50||0||
249.525||1||0||9||50||0||
259.151||1||0||9||50||0||
263.875||1||0||9||50||1||
263.884||1||0||9||50||1||
263.878||1||0||9||50||0||
262.591||1||0||9||50||0||
255.723||1||0||9||50||1||
255.223||1||0||9||50||1||
260.211||1||0||9||50||1||
273.941||1||0||9||50||1||
284.795||1||0||9||50||0||
300.458||1||0||9||50||1||
312.047||0||0||9||50||1||
313.29||0||0||9||50||1||
258.294||0||0||9||50||1||
253.689||0||0||9||50||1||
239.377||0||0||9||50||1||
234.137||0||0||9||50||1||
227.397||0||0||9||30||1||
204.915||0||15||7||30||1||
195.667||0||15||7||30||1||
212.62||0||15||7||30||1||
226.205||0||15||7||30||1||
228.673||0||15||7||30||1||
232.844||0||15||7||30||1||
220.144||0||15||7||30||1||
195.38||1||15||7||30||1||
183.851||1||15||7||30||1||
175.752||1||14||7||30||0||
166.586||1||14||7||30||1||
158.847||1||14||7||30||1||
137.039||1||13||7||30||0||
130.469||1||13||7||30||1||
69.5557||1||13||7||10||1||
69.5557||1||13||7||10||1||
59.0969||1||0||9||100||1||
48.349||1||0||9||100||0||
43.4655||1||0||9||100||0||
43.7516||1||0||9||100||0||
50.807||1||0||9||100||0||
58.3086||1||0||9||100||0||
67.5804||1||0||9||90||0||
76.735||1||0||9||90||0||
172.466||1||0||9||90||0||
167.01||1||0||9||90||0||
167.507||1||0||9||90||0||
172.758||1||0||9||90||1||
176.8||1||0||9||90||0||
177.616||1||0||9||90||1||
186.714||1||0||9||90||0||
196.43||1||0||9||90||0||
205.588||1||0||9||90||0||
210.196||1||0||9||90||1||
214.822||1||0||9||90||0||
224.762||1||0||9||90||0||
234.206||1||0||9||90||0||
243.699||1||0||9||90||0||
253.24||1||0||9||90||0||
262.816||1||0||9||80||0||
264.611||1||0||9||80||0||
265.45||1||0||9||80||0||
266.87||1||0||9||80||0||
266.895||1||0||9||70||0||
266.921||1||0||9||70||1||
267.074||1||0||9||70||0||
267.845||0||0||9||70||0||
264.056||0||0||9||70||0||
227.273||1||0||9||70||1||
226.281||0||0||9||60||0||
211.518||1||0||9||60||0||
212.439||1||0||9||60||0||
203.682||1||0||9||60||0||
194.918||1||0||9||50||0||
187.135||1||0||9||50||0||
178.621||1||0||9||50||0||
162.105||1||0||9||50||1||
116.964||1||0||9||50||1||
118.003||1||0||9||50||1||
122.363||1||0||9||50||0||
183.66||1||0||9||50||0||
204.925||1||0||9||50||0||
142.69||1||0||9||50||0||
143.191||1||0||9||50||1||
144.071||1||0||9||50||0||
145.369||1||0||9||50||1||
146.251||1||0||9||50||0||
148.718||1||0||9||50||0||
155.563||1||0||9||50||0||
162.111||1||0||9||50||0||
165.073||1||0||9||50||0||
167.723||1||0||9||50||0||
172.703||1||0||9||50||0||
180.207||1||0||9||50||1||
181.739||1||0||9||50||0||
188.747||1||0||9||50||0||
196.699||1||0||9||50||0||
204.55||1||0||9||50||1||
200.259||1||0||9||50||0||
190.26||1||0||9||50||0||
182.679||1||0||9||50||1||
181.011||1||0||9||50||0||
175.178||1||0||9||50||0||
174.163||1||0||9||50||1||
170.815||1||0||9||50||0||
169.512||1||0||9||50||0||
173.188||1||0||9||50||1||
183.713||1||0||9||50||0||
200.413||1||0||9||50||0||
206.261||1||0||9||50||1||
209.561||1||0||9||50||0||
218.722||1||0||9||50||0||
235.083||0||0||9||50||1||
224.767||0||0||9||50||1||
225.032||0||0||9||50||1||
218.039||0||0||9||50||1||
203.787||0||0||9||50||1||
198.97||0||0||9||50||1||
154.611||1||0||9||50||1||
140.75||1||0||9||50||0||
123.509||1||0||9||50||0||
113.925||1||0||9||40||0||
105.988||1||0||9||39||0||
104.625||1||0||9||39||1||
97.7268||1||0||9||39||0||
88.4509||1||0||9||39||0||
73.7316||1||0||9||39||0||
69.6208||1||0||9||39||1||
64.6323||1||0||9||39||0||
56.5206||1||0||9||39||0||
53.0035||1||0||9||39||0||
59.5527||1||0||9||9||1||
59.9714||1||0||9||9||0||
63.759||1||0||9||9||0||
76.0292||1||0||9||90||0||
88.3324||1||0||9||90||0||
105.587||1||0||9||90||0||
113.615||1||0||9||90||0||
117.734||1||0||9||90||0||
121.581||0||0||9||90||0||
123.111||0||0||9||90||1||
150.005||0||0||9||90||1||
179.003||0||0||9||100||1||
172.827||0||0||9||100||1||
150.792||0||0||9||100||1||
137.483||0||0||9||100||1||
141.113||0||0||9||100||1||
134.137||0||0||9||100||0||
128.288||0||0||9||100||0||
132.318||1||0||9||100||0||
132.674||0||0||9||100||0||
141.837||0||0||9||100||0||
149.409||0||0||9||100||1||
150.714||0||0||9||100||0||
190.276||0||0||9||100||1||
179.822||1||0||9||100||1||
125.486||1||0||9||100||1||
124.312||1||0||9||100||1||
125.586||1||0||9||100||1||
147.63||1||0||9||100||1||
142.762||0||0||9||100||1||
185.435||0||0||9||100||1||
134.479||0||0||9||100||1||
131.729||0||0||9||100||1||
100.982||0||0||9||100||1||
99.7409||0||0||9||100||1||
57.4018||1||14||7||100||0||
36.4451||1||14||7||80||1||
23.7425||1||14||7||80||1||
29.0974||0||13||7||70||0||
89.9228||0||13||7||60||0||
77.165||1||13||7||50||0||
76.2747||1||13||7||50||1||
69.1471||1||12||7||50||0||
66.6197||1||12||7||50||0||
67.9044||1||12||7||40||0||
72.8917||1||12||7||40||1||
74.0111||1||12||7||40||0||
79.355||1||11||7||40||0||
77.2575||1||11||7||40||0||
67.1916||1||11||7||40||0||
65.9615||1||11||7||40||0||
55.3792||1||10||7||40||0||
49.8191||1||10||7||40||0||
50.2764||1||10||7||40||1||
63.7432||1||10||7||40||0||
65.8272||1||9||7||30||0||
67.2308||1||9||7||30||0||
68.4262||1||9||7||30||0||
69.3292||1||9||7||30||0||
70.7017||1||8||7||30||0||
71.9859||1||8||7||30||0||
72.6664||1||8||7||20||1||
69.2308||1||8||7||20||1||
68.4558||1||8||7||20||1||
64.5607||1||7||7||20||0||
66.3002||1||7||7||10||1||
66.2663||1||7||7||10||1||
79.1944||1||0||9||90||1||
40.8017||1||0||9||90||1||
38.7846||1||0||9||90||0||
36.8886||1||0||9||90||0||
40.3886||1||0||9||90||0||
47.1936||0||0||9||90||0||
129.544||0||0||9||90||1||
215.649||0||0||9||90||1||
228.941||0||0||9||90||1||
233.632||0||0||9||90||1||
336.104||0||0||9||90||1||
363.319||0||0||9||90||1||
364.157||0||0||9||90||0||
369.699||0||0||9||90||0||
70.0764||1||0||9||90||0||
64.2422||1||0||9||90||0||
64.3694||1||0||9||90||1||
64.4647||1||0||9||90||0||
64.4611||1||0||9||90||0||
65.0152||1||0||9||80||0||
66.7973||1||0||9||80||0||
68.5216||1||0||9||80||0||
69.4869||1||0||9||80||0||
70.6481||1||0||9||80||0||
71.3053||1||0||9||70||0||
72.3704||1||0||9||70||0||
73.6418||1||0||9||70||0||
84.6345||1||0||9||70||0||
93.142||1||0||9||70||1||
116.752||0||0||9||60||1||
162.512||0||0||9||60||1||
91.5883||1||0||9||60||0||
80.4948||1||0||9||60||0||
68.952||1||0||9||50||0||
63.0987||1||0||9||30||1||
59.1445||1||0||9||30||0||
53.1877||1||0||9||30||1||
50.6291||1||0||9||30||0||
43.6565||1||0||9||30||0||
38.6978||1||0||9||30||0||
48.6099||1||0||9||20||0||
58.8495||1||0||9||20||0||
71.4252||1||0||9||20||0||
80.0332||1||0||9||20||0||
87.2703||1||0||9||20||0||
91.261||1||0||9||20||1||
93.8087||0||0||9||20||0||
94.7036||0||0||9||20||1||
70.198||0||0||9||20||0||
57.4086||1||0||9||20||1||
54.3361||1||0||9||20||0||
39.0714||1||0||9||20||0||
38.5312||1||0||9||10||1||
38.5312||1||0||9||10||1||
38.5312||1||0||9||10||1||
81.8465||1||0||9||30||1||
75.4553||0||0||9||30||1||
54.0535||0||0||9||30||1||
42.6261||0||0||9||10||1||
125.023||0||0||9||10||1||
174.719||0||0||9||100||1||
159.239||0||0||9||100||1||
91.1328||1||0||9||100||0||
78.4566||1||0||9||100||0||
69.953||1||0||9||100||0||
65.1154||1||0||9||100||0||
66.5132||1||0||9||100||0||
63.1316||1||0||9||90||0||
61.7335||1||0||9||90||0||
66.2263||1||0||9||90||0||
81.2223||1||0||9||90||0||
99.5047||1||0||9||90||0||
109.582||1||0||9||90||0||
117.537||1||0||9||90||0||
120.679||1||0||9||70||1||
121.01||1||0||9||70||0||
124.623||1||0||9||70||0||
128.713||1||0||9||70||0||
134.205||1||0||9||70||0||
136.03||1||0||9||50||1||
138.924||1||0||9||50||0||
139.426||1||0||9||50||1||
142.37||1||0||9||50||1||
140.532||0||0||9||40||1||
162.849||0||0||9||40||0||
165.257||0||0||9||40||1||
150.463||0||0||9||40||1||
153.03||0||0||9||40||1||
147.526||0||0||9||40||0||
137.82||1||0||9||40||1||
126.248||1||0||9||40||0||
119.288||1||0||9||40||0||
119.875||1||0||9||40||0||
120.516||1||0||9||40||0||
121.081||1||0||9||30||0||
121.823||1||0||9||20||0||
122.799||1||0||9||20||0||
121.659||0||0||9||20||1||
121.659||0||0||9||20||1||
121.659||0||0||9||20||1||
388.775||0||0||9||100||1||
388.223||0||0||9||100||1||
274.007||0||0||9||100||1||
270.477||0||0||9||100||1||
258.183||0||0||9||100||1||
212.656||0||0||9||100||1||
202.009||0||0||9||100||1||
153.34||0||0||9||100||1||
154.214||0||0||9||100||1||
362.057||0||0||9||100||1||
375.439||0||0||9||100||1||
367.18||0||0||9||100||1||
209.469||0||0||9||100||1||
205.965||0||0||9||100||1||
387.752||0||0||9||100||1||
375.212||1||0||9||100||1||
151.902||0||0||9||100||1||
128.608||1||0||9||100||0||
122.893||1||0||9||100||1||
125.055||1||0||9||100||0||
127.19||1||0||9||100||1||
124.477||1||0||9||100||0||
122.388||1||0||9||100||0||
121.67||1||0||9||100||0||
111.732||1||0||9||100||0||
105.433||1||0||9||100||0||
103.059||1||0||9||100||1||
103.159||1||0||9||100||0||
106.071||1||0||9||100||0||
106.801||1||0||9||100||1||
109.1||1||0||9||100||0||
105.455||1||0||9||90||0||
103.773||1||0||9||90||1||
103.974||1||0||9||90||0||
105.199||1||0||9||90||0||
105.652||1||0||9||90||0||
106.369||1||0||9||90||0||
107.185||1||0||9||90||0||
107.643||1||0||9||80||0||
108.511||1||0||9||80||0||
108.953||1||0||9||80||0||
109.655||1||0||9||80||0||
110.33||1||0||9||80||0||
111.03||1||0||9||70||0||
111.11||1||0||9||70||1||
111.772||1||0||9||70||1||
111.913||1||0||9||70||0||
112.592||1||0||9||70||0||
113.201||1||0||9||70||0||
114.188||1||0||9||70||0||
115.109||1||0||9||60||0||
115.644||1||0||9||60||0||
116.293||1||0||9||60||1||
116.35||1||0||9||60||0||
116.705||1||0||9||60||1||
117.419||1||0||9||40||0||
118.277||1||0||9||40||0||
111.462||1||0||9||10||1||
253.333||0||0||9||100||1||
240.679||0||0||9||100||1||
218.522||0||0||9||100||1||
95.8553||0||0||9||100||1||
73.2932||1||15||6||100||1||
64.7623||1||14||6||100||0||
51.6416||1||14||6||100||1||
33.142||1||14||6||90||1||
27.301||1||14||6||90||0||
23.7111||1||14||6||90||0||
23.8348||1||13||6||90||0||
24.0937||1||13||6||90||0||
24.053||1||13||6||90||0||
24.4864||1||13||6||90||0||
25.3314||1||13||6||90||1||
26.0984||1||13||6||90||0||
29.8149||1||13||6||90||0||
30.8147||1||12||6||80||0||
31.5351||1||12||6||80||0||
23.6358||1||12||6||80||0||
23.732||1||12||6||80||0||
32.2823||1||12||6||70||0||
34.1214||1||11||6||70||0||
36.7281||1||11||6||70||0||
44.4791||1||10||6||60||0||
46.7941||1||10||6||60||1||
47.0712||1||10||6||60||1||
38.4996||1||10||6||60||1||
37.6732||1||9||6||60||0||
86.7313||1||9||6||50||0||
99.3213||1||8||6||50||0||
141.155||1||8||6||30||0||
149.438||1||7||6||30||0||
155.704||1||7||6||30||0||
275.98||0||7||6||10||1||
314.381||0||7||6||10||1||
306.764||0||7||6||10||1||
234.166||0||7||6||10||1||
230.413||0||7||6||10||1||
220.882||0||7||6||60||1||
215.621||0||6||6||60||0||
188.737||0||6||6||60||1||
175.752||1||6||6||60||1||
165.949||1||6||6||60||1||
163.092||1||5||6||60||0||
133.788||1||5||6||60||1||
91.4548||1||5||6||60||0||
84.5007||0||4||6||60||0||
95.3883||1||4||6||40||0||
100.689||1||4||6||40||1||
108.065||1||3||6||40||0||
148.631||1||3||6||30||0||
162.067||1||2||6||30||0||
168.533||1||2||6||30||1||
169.289||1||2||6||30||1||
169.251||0||2||6||10||1||
134.533||0||0||9||100||1||
87.2679||1||0||9||100||0||
78.3851||1||0||9||100||0||
78.1943||1||0||9||100||1||
77.6223||1||0||9||100||0||
74.4147||1||0||9||80||0||
71.0892||1||0||9||60||0||
71.5886||1||0||9||60||0||
73.7112||1||0||9||60||0||
74.5162||1||0||9||60||0||
75.5657||1||0||9||60||0||
77.8243||1||0||9||50||0||
74.1018||1||0||9||50||0||
68.1633||1||0||9||50||0||
66.6738||1||0||9||20||1||
61.682||1||0||9||20||0||
55.4995||1||0||9||20||0||
52.0115||1||0||9||20||1||
51.7562||1||0||9||20||0||
53.3715||1||0||9||20||1||
53.3715||1||0||9||20||1||
223.607||0||0||9||100||1||
227.621||0||0||9||100||1||
225.002||0||0||9||100||1||
223.433||0||0||9||100||1||
240.389||0||0||9||100||1||
190.701||0||0||9||100||1||
170.597||0||0||9||100||1||
179.169||0||0||9||100||1||
170.02||0||0||9||100||1||
145.851||0||0||9||100||1||
45.3086||1||0||9||100||0||
32.9463||1||0||9||100||1||
27.0929||1||0||9||100||0||
21.9933||1||0||9||100||1||
23.1144||1||0||9||100||0||
23.0508||1||0||9||100||0||
22.9806||1||0||9||100||0||
25.787||1||0||9||100||0||
26.435||1||0||9||100||1||
33.0184||1||0||9||100||1||
34.9577||1||0||9||100||0||
47.8432||1||0||9||99||0||
58.2709||1||0||9||99||0||
75.4895||1||0||9||87||0||
75.7893||1||0||9||87||1||
76.404||1||0||9||57||0||
78.1007||1||0||9||57||0||
80.6714||1||0||9||47||0||
80.3594||1||0||9||47||0||
56.7576||1||0||9||47||0||
34.8741||1||0||9||26||0||
21.1771||1||0||9||25||0||
22.8858||1||0||9||25||0||
22.6837||1||0||9||24||0||
22.9319||1||0||9||24||0||
22.4358||1||0||9||24||1||
22.2034||1||0||9||24||1||
22.1312||1||0||9||24||0||
23.6607||1||0||9||23||0||
27.4328||1||0||9||23||0||
32.8022||1||0||9||23||0||
35.364||1||0||9||23||0||
35.91||1||0||9||22||0||
35.139||1||0||9||22||1||
36.012||1||0||9||22||0||
36.0671||1||0||9||22||0||
35.1124||1||0||9||22||1||
29.1571||1||0||9||21||1||
26.1577||1||0||9||21||0||
23.8287||1||0||9||21||0||
25.2452||1||0||9||20||0||
30.0472||1||0||9||20||0||
31.5331||1||0||9||19||0||
35.5249||1||0||9||19||0||
37.8489||1||0||9||19||0||
39.1489||1||0||9||18||0||
41.1704||1||0||9||18||0||
44.2206||1||0||9||18||0||
45.3728||1||0||9||17||0||
47.4944||1||0||9||17||0||
48.1776||1||0||9||17||0||
48.4004||1||0||9||16||0||
49.0179||1||0||9||16||0||
50.9344||1||0||9||16||0||
51.8747||1||0||9||15||0||
51.2996||1||0||9||15||0||
51.0325||1||0||9||15||1||
51.7314||1||0||9||14||0||
51.932||1||0||9||14||1||
52.5075||1||0||9||14||0||
42.84||1||0||9||13||0||
33.8404||1||0||9||13||0||
24.8404||1||0||9||12||0||
23.3649||1||0||9||11||1||
29.1979||1||0||9||11||0||
31.1568||1||0||9||11||1||
33.5464||1||0||9||1||0||
275.373||1||0||9||100||0||
277.523||0||0||9||100||0||
294.385||0||0||9||100||1||
204.852||0||0||9||100||1||
210.433||0||0||9||100||1||
183.903||0||0||9||100||1||
168.802||0||0||9||100||1||
162.505||0||0||9||100||1||
144.694||0||0||9||100||1||
61.9161||1||0||9||100||0||
63.1517||1||0||9||100||1||
63.8758||1||0||9||100||0||
116.522||1||0||9||100||0||
108.475||1||0||9||100||0||
99.088||1||0||9||100||0||
91.5026||1||0||9||100||0||
82.9484||1||0||9||100||0||
75.0834||1||0||9||100||0||
68.1843||1||0||9||100||1||
67.2004||1||0||9||100||0||
59.3488||1||0||9||100||0||
52.0069||1||0||9||100||0||
43.6441||1||0||9||100||0||
67.7479||1||0||9||100||0||
72.8035||1||0||9||100||0||
78.3078||1||0||9||100||0||
88.5847||1||0||9||90||0||
98.8969||1||0||9||90||0||
100.442||1||0||9||90||1||
105.66||1||0||9||90||0||
109.591||1||0||9||89||0||
111.971||1||0||9||89||0||
111.631||1||0||9||89||0||
50.8717||1||0||9||88||0||
59.5062||1||0||9||88||0||
68.2945||1||0||9||88||0||
76.9359||1||0||9||87||0||
85.6243||1||0||9||77||0||
87.6021||1||0||9||77||1||
95.5232||1||0||9||77||0||
75.0266||1||0||9||57||0||
76.3279||1||0||9||57||0||
76.9571||1||0||9||57||0||
78.12||1||0||9||57||0||
78.4477||1||0||9||37||1||
72.5211||1||0||9||37||1||
60.0056||1||0||9||27||0||
51.2145||1||0||9||27||0||
44.1165||1||0||9||17||0||
37.184||1||0||9||17||0||
29.9328||1||0||9||17||0||
25.4117||1||0||9||17||1||
22.5873||1||0||9||17||0||
23.0156||1||0||9||17||0||
26.2623||1||0||9||17||0||
27.5564||1||0||9||7||0||
27.8743||1||0||9||7||1||
28.1925||1||0||9||7||1||
29.2365||1||0||9||7||0||
27.3941||1||0||9||7||0||
23.3131||1||0||9||7||0||
23.7231||1||0||9||7||1||
23.7639||1||0||9||7||0||
23.7922||1||0||9||7||0||
23.797||1||0||9||7||1||
23.797||1||0||9||7||1||
23.797||1||0||9||7||1||
318.8||0||0||9||90||0||
320.788||0||0||9||90||1||
317.235||0||0||9||70||1||
317.142||0||0||9||70||0||
70.51||1||0||9||70||0||
72.0544||1||0||9||70||0||
75.2194||1||0||9||70||0||
79.3204||1||0||9||70||0||
81.5807||1||0||9||70||0||
84.3851||1||0||9||69||0||
86.6641||1||0||9||69||0||
87.4903||1||0||9||69||0||
88.0261||1||0||9||69||0||
88.8311||1||0||9||69||0||
89.4608||1||0||9||59||0||
91.0993||1||0||9||39||0||
91.2744||1||0||9||39||0||
84.1592||1||0||9||39||0||
54.0402||1||0||9||29||0||
55.2022||1||0||9||29||0||
68.1835||1||0||9||9||0||
71.2628||1||0||9||9||0||
74.1459||1||0||9||9||0||
77.8908||1||0||9||9||0||
85.8349||0||0||9||9||0||
85.6551||0||0||9||100||0||
182.274||0||0||9||99||0||
183.883||1||0||9||99||0||
176.227||1||0||9||99||0||
167.576||0||0||9||99||0||
144.102||0||0||9||99||0||
80.7331||1||0||9||79||0||
71.8765||1||0||9||79||0||
62.6272||1||0||9||79||0||
55.39||1||0||9||79||0||
48.7944||1||0||9||79||0||
46.4394||1||0||9||79||1||
120.722||1||0||9||69||1||
109.277||1||0||9||69||1||
104.884||1||0||9||49||0||
105.173||1||0||9||49||1||
105.17||1||0||9||49||0||
106.025||1||0||9||49||0||
106.601||1||0||9||49||0||
107.54||1||0||9||19||0||
108.501||1||0||9||19||0||
109.395||1||0||9||19||0||
109.623||1||0||9||19||1||
274.158||0||0||9||100||0||
267.721||0||0||9||100||1||
248.021||0||0||9||100||1||
142.936||0||0||9||100||0||
124.981||0||0||9||100||0||
77.359||0||0||9||100||1||
79.6174||0||0||9||100||1||
82.126||1||0||9||100||0||
98.8514||1||0||9||100||1||
118.036||0||0||9||100||1||
122.868||1||0||9||100||1||
136.876||0||0||9||100||1||
161.12||0||0||9||100||1||
164.957||0||0||9||100||1||
188.738||0||15||6||100||1||
220.236||0||15||6||100||1||
220.848||0||15||6||100||1||
224.493||0||15||6||100||1||
302.615||0||15||6||100||1||
292.581||0||15||6||100||1||
290.845||0||15||6||100||1||
290.998||1||13||6||100||0||
289.206||1||13||6||100||0||
282.24||1||13||6||100||0||
268.159||0||12||6||100||0||
262.524||0||12||6||100||0||
95.4264||1||12||6||100||1||
95.1919||1||11||6||100||0||
92.8674||1||11||6||90||0||
91.9159||1||11||6||70||1||
92.2543||1||11||6||70||0||
93.0716||1||10||6||70||0||
104.211||1||10||6||60||0||
113.41||1||10||6||60||1||
117.037||1||9||6||60||0||
138.892||1||9||6||40||1||
134.798||1||9||6||40||1||
131.679||1||9||6||40||0||
130.95||1||9||6||40||0||
128.84||1||8||6||40||0||
127.83||1||8||6||40||1||
127.386||1||8||6||40||0||
128.021||1||8||6||30||1||
127.057||1||8||6||30||1||
120.547||1||8||6||30||0||
117.494||1||7||6||20||0||
112.402||1||7||6||20||0||
111.203||1||7||6||20||0||
112.855||1||7||6||10||0||
113.273||1||7||6||10||0||
114.048||1||6||6||10||0||
114.393||1||6||6||10||1||
148.665||0||0||9||100||1||
138.861||0||0||9||100||1||
136.65||0||0||9||100||1||
131.176||1||0||9||100||1||
135.043||1||14||7||100||0||
137.089||1||14||7||100||0||
137.494||1||13||7||80||0||
137.904||1||13||7||80||1||
120.015||1||12||7||60||0||
115.911||1||12||7||60||1||
122.536||1||11||7||40||0||
106.665||1||11||7||30||0||
86.442||1||10||7||20||0||
100.802||1||10||7||10||0||
138.807||1||9||7||10||0||
141.5||1||9||7||10||1||
149.503||0||9||7||10||0||
154.21||0||8||7||10||0||
169.164||0||8||7||10||1||
127.46||0||8||7||10||1||
122.363||0||8||7||10||1||
118.529||0||8||7||10||1||
117.748||0||8||7||10||1||
118.28||0||8||7||10||1||
119.142||0||8||7||10||1||
118.48||0||8||7||10||1||
117.178||0||8||7||10||1||
99.8757||0||8||7||10||1||
118.89||0||8||7||10||1||
119.528||0||8||7||10||1||
254.68||0||8||7||10||1||
239.601||0||7||7||60||0||
238.009||0||7||7||60||1||
230.896||0||7||7||50||0||
110.148||0||7||7||30||0||
99.7006||1||6||7||30||0||
91.5333||1||6||7||30||0||
78.3469||1||6||7||30||0||
77.5689||1||6||7||20||1||
77.5064||1||5||7||20||0||
78.0502||1||5||7||20||0||
81.9913||1||4||7||20||0||
82.8597||1||4||7||10||0||
84.2726||1||4||7||10||1||
69.0897||1||3||7||10||0||
62.814||1||3||7||10||1||
60.9662||1||3||7||10||0||
85.069||1||0||9||100||1||
81.8781||1||0||9||100||0||
77.3087||1||0||9||100||0||
68.2529||1||0||9||90||0||
58.4758||1||0||9||80||0||
49.6051||1||0||9||80||0||
48.7811||1||0||9||80||1||
42.9712||1||0||9||80||0||
43.8902||1||0||9||80||0||
44.6772||1||0||9||80||0||
35.8954||1||0||9||70||0||
33.1907||1||0||9||70||0||
35.6288||1||0||9||70||1||
38.7668||1||0||9||70||0||
53.2361||1||0||9||70||0||
71.0805||1||0||9||70||0||
88.5053||1||0||9||60||0||
97.996||1||0||9||60||0||
107.862||1||0||9||50||0||
117.398||1||0||9||50||0||
125.852||1||0||9||50||0||
134.158||1||0||9||50||0||
140.004||1||0||9||50||0||
143.972||1||0||9||50||0||
145.008||1||0||9||50||1||
147.428||0||0||9||50||0||
147.753||0||0||9||50||1||
155.679||0||0||9||50||1||
152.01||0||0||9||50||1||
164.642||0||0||9||50||1||
168.861||0||0||9||50||1||
167.296||0||0||9||100||1||
132.029||0||0||9||100||1||
127.798||0||0||9||100||1||
129.691||1||0||9||100||1||
126.429||1||0||9||100||1||
124.69||1||0||9||100||1||
91.3837||1||0||9||100||0||
83.4175||1||0||9||100||0||
74.6584||1||0||9||100||0||
64.7535||1||0||9||100||0||
63.9892||1||0||9||100||1||
59.1315||1||0||9||100||0||
50.218||1||0||9||90||0||
47.3425||1||0||9||90||0||
54.9911||1||0||9||80||0||
62.7759||1||0||9||80||0||
80.9244||1||0||9||70||0||
92.2752||1||0||9||70||0||
99.5339||1||0||9||70||0||
108.975||1||0||9||70||0||
117.565||1||0||9||70||0||
126.987||1||0||9||70||0||
